customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-103302,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.23,347.09,No
CUST-103895,Female,1,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.11,1237.13,No
CUST-104371,Male,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),55.83,2781.05,Yes
CUST-104881,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,63.6,1476.91,No
CUST-104038,Male,0,No,No,39,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.74,2656.03,No
CUST-100210,Male,1,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,69.28,3862.6,No
CUST-100145,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.42,1267.1,No
CUST-102536,Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.73,2530.79,No
CUST-101107,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.06,3966.18,No
CUST-101175,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,88.88,3297.54,No
CUST-106316,Female,0,No,No,48,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),57.93,2788.33,No
CUST-105512,Female,1,No,No,72,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.43,5644.96,Yes
CUST-100246,Female,0,No,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.28,720.78,Yes
CUST-101884,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,78.99,4241.15,No
CUST-106135,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.5,774.84,No
CUST-105429,Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,69.83,1912.99,No
CUST-102254,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.05,1761.06,No
CUST-104526,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.1,688.28,No
CUST-102881,Male,1,Yes,No,66,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,64.98,4305.97,No
CUST-100639,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.99,674.51,No
CUST-106742,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),81.41,4152.26,Yes
CUST-105743,Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.7,1119.68,No
CUST-105204,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),92.55,2566.74,Yes
CUST-105599,Female,1,No,No,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.9,76.9,No
CUST-103722,Female,0,No,No,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,72.16,4256.78,No
CUST-100083,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.82,3384.57,Yes
CUST-105153,Female,0,Yes,Yes,26,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,65.13,1700.58,No
CUST-103668,Male,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,68.33,3094.5,Yes
CUST-103182,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.05,3090.32,No
CUST-105460,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),68.19,2715.69,No
CUST-103514,Male,0,No,No,6,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.17,430.65,No
CUST-101441,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.11,3324.75,No
CUST-101352,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,91.23,2648.79,Yes
CUST-101193,Female,1,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),78.05,1430.66,No
CUST-105030,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.62,1548.11,No
CUST-106329,Female,0,No,No,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.46,1688.02,No
CUST-103766,Female,0,No,Yes,39,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.41,2390.08,No
CUST-104667,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,96.69,1423.01,No
CUST-106944,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.93,121.64,Yes
CUST-104963,Male,1,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.39,641.39,Yes
CUST-102607,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),88.64,4101.76,Yes
CUST-106531,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),88.38,4093.86,Yes
CUST-102724,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.29,208.06,No
CUST-100460,Female,0,Yes,Yes,6,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),60.32,346.43,No
CUST-101281,Female,1,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.33,917.26,No
CUST-103812,Female,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,77.62,3744.0,No
CUST-105449,Male,0,No,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,62.03,4237.63,No
CUST-100695,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.79,5688.09,No
CUST-101179,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.88,217.78,No
CUST-101341,Male,0,No,No,39,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,64.87,2551.96,No
CUST-102731,Female,0,No,No,58,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,79.52,4576.02,No
CUST-101906,Male,0,No,No,14,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,74.62,1050.97,No
CUST-100056,female ,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.3,1579.22,No
CUST-100956,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,69.08,1888.06,Yes
CUST-101384,Male,1,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),66.54,3449.65,No
CUST-101235,Male,0,No,No,69,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.93,4950.37,No
CUST-105100,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),83.84,1478.07,No
CUST-102161,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,79.16,4180.33,No
CUST-100770,Female,1,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.68,1650.03,No
CUST-103967,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.98,1603.35,No
CUST-105649,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.19,2234.77,No
CUST-106116,Female,0,No,No,65,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.37,4820.43,Yes
CUST-100840,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,78.95,1455.02,No
CUST-104714,Male,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),85.31,4433.41,No
CUST-104686,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,64.59,2649.77,Yes
CUST-100594,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),69.22,2816.94,No
CUST-102816,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,86.04,4053.84,No
CUST-103165,Male,0,Yes,No,60,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,48.55,2920.22,No
CUST-101354,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.5,2194.93,No
CUST-106114,Male,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,79.33,5388.09,No
CUST-102686,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.62,1996.11,No
CUST-105689,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.52,98.12,No
CUST-103984,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.04,1764.73,No
CUST-101715,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),82.17,2868.35,No
CUST-101070,Female,0,No,No,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.24,2589.4,No
CUST-106916,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.57,241.11,No
CUST-102432,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,74.99,1242.64,No
CUST-101388,Female,0,No,Yes,39,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.72,2669.65,No
CUST-106852,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.02,2330.83,No
CUST-102584,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,72.75,1714.76,Yes
CUST-100961,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.77,4968.25,Yes
CUST-100946,Female,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.27,2799.53,Yes
CUST-103417,Female,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),80.06,5737.53,No
CUST-106182,Male,1,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,64.84,1395.5,No
CUST-102113,Female,0,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.14,604.26,No
CUST-105492,Male,0,Yes,No,62,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,58.99,3666.4,No
CUST-101498,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.15,3287.34,Yes
CUST-101195,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.3,197.04,No
CUST-103705,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.51,151.37,No
CUST-101095,Male,1,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.35,431.69,No
CUST-106249,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.56,2167.34,No
CUST-106685,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.01,1006.05,No
CUST-104948,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.25,431.03,No
CUST-105524,Female,0,No,Yes,17,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,63.43,1052.6,No
CUST-100607,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.35,1450.23,Yes
CUST-106409,Female,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,84.54,4638.61,No
CUST-100407,Male,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),79.95,139.59,Yes
CUST-105624,Male,1,No,No,52,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,70.85,3700.15,No
CUST-103214,Female,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.05,5200.49,No
CUST-100378,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.39,72.39,Yes
CUST-103893,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,88.1,3505.86,No
CUST-106440,Female,1,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),71.37,1649.25,No
CUST-106670,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.79,591.0,Yes
CUST-106188,male ,0,No,No,53,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),52.45,2782.29,No
CUST-102836,Female,0,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,528.29,No
CUST-106390,Female,0,Yes,Yes,51,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.68,3961.3,No
CUST-105587,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.78,90.1,Yes
CUST-106541,Female,0,No,No,37,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),70.17,2607.51,No
CUST-102406,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.42,971.92,No
CUST-105950,Male,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,64.8,222.47,No
CUST-105325,Male,1,No,Yes,28,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.9,2194.49,No
CUST-100426,Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.62,480.76,No
CUST-106980,Male,1,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),82.77,764.5,No
CUST-106855,Female,0,No,No,56,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.6,2924.0,No
CUST-106174,Male,0,No,No,68,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.97,3726.74,No
CUST-100004,Male,0,No,No,46,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,75.0,3455.66,No
CUST-102757,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,99.54,5560.11,Yes
CUST-103752,Female,1,No,No,58,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,56.62,3324.8,No
CUST-104331,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.9,1143.24,No
CUST-101113,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.77,1414.64,Yes
CUST-105211,Male,0,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.27,1600.95,No
CUST-102000,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.55,2491.4,Yes
CUST-101754,Female,0,Yes,Yes,41,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.64,2793.94,No
CUST-100078,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.06,756.75,No
CUST-106740,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),80.82,5644.62,No
CUST-106253,Female,0,No,No,61,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,68.9,4204.89,No
CUST-103489,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,91.87,3705.31,No
CUST-102474,Male,1,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.73,1269.74,No
CUST-102568,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.1,1189.29,No
CUST-106170,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.33,935.87,No
CUST-100115,Female,0,Yes,No,26,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),81.83,2129.85,No
CUST-104521,Female,0,No,No,9,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.32,595.49,No
CUST-100785,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.89,1924.38,No
CUST-101549,Male,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.29,1145.17,No
CUST-102236,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.99,79.99,No
CUST-103164,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,61.79,1922.18,No
CUST-104744,Female,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.13,459.43,Yes
CUST-102713,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,71.68,3930.95,No
CUST-100334,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.37,1306.1,Yes
CUST-100635,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.14,1193.92,No
CUST-103496,Male,0,Yes,No,55,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.27,2988.46,No
CUST-106696,Female,0,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,49.79,356.81,No
CUST-100651,Female,0,Yes,Yes,27,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.44,1811.91,No
CUST-105823,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.29,2392.34,No
CUST-105082,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.73,206.38,No
CUST-106313,Male,0,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,501.82,No
CUST-104717,Female,0,No,No,16,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.42,1335.33,No
CUST-100325,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.39,232.85,No
